time,tavg,prcp,wdir,wspd,wpgt,pres
2015-02-03,-5.375,0.0,148.03750000000002,9.125,23.0,1004.625
2015-02-04,-8.125,0.0,76.33749999999999,6.125,14.0,1016.0
2015-02-05,-8.125,0.0,214.68750000000003,6.375,23.0,1023.875
2015-02-06,-8.375,0.1875,270.6125,23.25,49.0,1011.0
2015-02-07,-6.5,0.175,249.88750000000002,13.375,27.0,996.0
2015-02-08,-10.0,0.225,330.38749999999993,18.75,42.0,985.875
2015-02-09,-16.875,0.0,275.77500000000003,12.25,34.0,1003.625
2015-02-10,-6.875,0.0,250.15,19.25,38.0,1007.5
2015-02-11,-4.875,0.0,261.72499999999997,19.625,41.0,1013.75
2015-02-12,-5.5,0.0,252.075,22.625,47.0,1013.125
2015-02-13,-4.75,0.0,231.125,10.5,31.0,1020.5
2015-02-14,-5.5,0.025,239.5125,13.0,27.0,1017.5
2015-02-15,-11.75,0.0,266.65,15.875,40.0,1035.0
2015-02-16,-15.0,0.0,217.13750000000002,8.875,27.0,1044.0
2015-02-17,-14.625,0.0,227.85,15.875,37.0,1034.875
2015-02-18,-8.125,0.075,248.25,21.375,45.0,1015.0
2015-02-19,-5.25,0.05,220.0875,15.375,35.0,1009.5
2015-02-20,-3.75,0.0,241.04999999999998,23.0,44.0,1002.375
2015-02-21,-3.75,0.0625,214.5,18.5,38.0,1001.125
2015-02-22,-4.25,0.0,208.56249999999997,23.0,54.0,999.25
2015-02-23,-4.25,0.0,197.1875,16.75,37.0,1008.875
2015-02-24,-3.0,0.025,173.20000000000002,16.0,34.0,1008.25
2015-02-25,0.375,0.0375,172.1875,4.375,17.0,1018.5
2015-02-26,0.0,0.0,160.48749999999998,3.375,10.0,1024.125
2015-02-27,-1.5,0.0,65.2125,6.25,12.0,1022.0
2015-02-28,-1.375,0.0,176.975,5.0,13.0,1015.5
2015-03-01,-3.625,0.0,190.925,11.375,28.0,1014.25
2015-03-02,-3.625,0.025,152.2,16.375,36.0,1005.125
2015-03-03,-3.25,0.025,153.53750000000002,17.0,35.0,1004.25
2015-03-04,-2.75,0.025,192.3125,16.25,33.0,1010.25
2015-03-05,-2.75,0.0,251.2625,6.0,15.0,1023.875
2015-03-06,-5.0,0.0,212.32500000000005,11.25,31.0,1025.5
2015-03-07,-3.25,0.0125,212.14999999999998,15.625,41.0,1020.875
2015-03-08,-0.5,0.037500000000000006,232.625,20.75,43.0,1009.75
2015-03-09,-0.875,0.1,259.55,17.0,41.0,1013.0
2015-03-10,-2.75,0.0,215.72437499999998,14.5,31.0,1017.125
2015-03-11,-3.0,0.0,186.82500000000002,15.5,31.0,1012.125
2015-03-12,-4.5,0.0,210.83000000000004,12.375,23.0,1011.5
2015-03-13,-5.0,0.0,217.45624999999998,11.25,22.0,1009.25
2015-03-14,-4.75,0.0,234.03375,11.25,20.0,1008.25
2015-03-15,-6.5,0.0,212.16875,11.5,19.0,1010.0
2015-03-16,-5.625,0.0,220.54125,10.75,20.0,1011.875
2015-03-17,-4.625,0.0,221.69,11.375,20.0,1011.375
2015-03-18,-3.75,0.0,193.20875,10.375,19.0,1010.0
2015-03-19,-1.0,0.0,220.347,12.875,29.0,1017.875
2015-03-20,-2.875,0.0,282.32500000000005,14.25,31.0,1012.375
2015-03-21,-6.875,0.0,348.4625,14.75,32.0,1012.875
2015-03-22,-9.625,0.0,294.275,14.375,31.0,1018.875
2015-03-23,-6.625,0.275,224.60000000000002,25.625,49.0,1002.875
2015-03-24,-2.875,0.1125,274.15,25.5,56.0,997.0
2015-03-25,-5.875,0.0,52.825,12.875,29.0,1020.625
2015-03-26,-6.25,0.0,96.14999999999999,14.75,33.0,1029.25
2015-03-27,-4.625,0.0,127.1625,22.0,43.0,1024.875
2015-03-28,-0.375,0.0,164.3625,21.75,43.0,1017.625
2015-03-29,-1.375,0.17500000000000002,167.58749999999998,21.125,46.0,1010.25
2015-03-30,-4.625,0.0,157.125,25.0,50.0,997.25
2015-03-31,-1.75,0.05,167.2,24.375,55.0,990.625
2015-04-01,-0.5,0.0,130.575,13.75,26.0,994.25
2015-04-02,-1.625,0.30000000000000004,142.725,10.375,26.0,992.875
2015-04-03,-0.625,0.0125,118.88750000000002,10.0,23.0,1005.625
2015-04-04,-2.875,0.05,78.1875,15.125,31.0,1008.25
2015-04-05,-1.375,0.0,74.85,12.625,27.0,1018.5
2015-04-06,-0.375,0.0,159.0625,10.375,23.0,1022.5
2015-04-07,-1.375,0.05,247.5,13.625,30.0,1014.75
2015-04-08,-1.5,0.0,274.1125,23.875,53.0,1008.0
2015-04-09,-0.75,0.0,283.4,22.625,46.0,1010.5
2015-04-10,-0.625,0.0,274.4375,23.125,49.0,1007.25
2015-04-11,1.375,0.0,268.82500000000005,16.75,50.0,1013.375
2015-04-12,5.125,0.5625,211.375,14.625,39.0,1008.875
2015-04-13,0.875,0.0875,133.80125,16.75,37.0,1010.25
2015-04-14,0.375,0.28750000000000003,214.35837499999997,11.25,28.0,1011.625
2015-04-15,-1.75,0.2,230.06724999999997,17.5,37.0,1015.75
2015-04-16,-0.5,0.1375,257.219625,11.0,29.0,991.0
2015-04-17,0.0,0.0,62.975,11.875,31.0,1003.25
2015-04-18,-1.375,0.0,59.49375,13.125,27.0,1012.0
2015-04-19,-1.25,0.15,127.11249999999998,8.25,20.0,1008.125
2015-04-20,-1.0,0.09999999999999999,146.15,12.875,31.0,1010.25
2015-04-21,0.75,0.0,163.775,12.625,25.0,1015.375
2015-04-22,2.5,0.0,278.95,17.375,45.0,1009.5
2015-04-23,-1.5,0.2625,270.825,24.5,58.0,991.0
2015-04-24,-0.25,0.0,273.9625,18.875,44.0,998.0
2015-04-25,1.125,0.037500000000000006,236.16250000000002,13.125,31.0,1009.0
2015-04-26,0.75,0.3,127.06875000000001,14.0,29.0,1007.25
2015-04-27,6.875,0.0,200.61875,8.375,23.0,1007.5
2015-04-28,6.875,0.2625,223.51749999999998,13.875,31.0,1015.75
2015-04-29,4.5,0.18750000000000003,124.45,20.75,53.0,1004.5
2015-04-30,1.375,0.0375,261.35,22.875,55.0,1017.75
2015-05-01,4.375,0.0,118.125,16.5,33.0,1017.875
2015-05-02,5.375,0.3875,170.95,14.125,32.0,1003.75
2015-05-03,3.5,0.0,255.0375,13.875,36.0,1009.0
2015-05-04,5.125,0.0,244.79375000000002,7.375,18.0,1016.75
2015-05-05,6.625,0.0,109.4875,13.25,28.0,1020.25
2015-05-06,11.0,0.075,148.53750000000002,15.5,37.0,1016.5
2015-05-07,11.25,0.0,160.91250000000002,12.125,32.0,1013.625
2015-05-08,8.25,0.15,205.67499999999998,10.5,25.0,1012.75
2015-05-09,6.0,0.0,254.2625,13.375,34.0,1016.5
2015-05-10,8.75,0.0,203.025,6.5,21.0,1019.5
2015-05-11,6.25,0.025,244.6375,14.5,35.0,1020.375
2015-05-12,9.125,0.0,210.0625,12.875,32.0,1017.75
2015-05-13,8.0,0.125,196.40000000000003,20.5,40.0,1001.875
2015-05-14,6.0,0.15,237.0375,19.0,50.0,999.75
2015-05-15,5.125,0.0,278.54999999999995,12.625,27.0,1004.75
2015-05-16,5.875,0.0,321.6875,17.875,38.0,1005.875
2015-05-17,7.625,0.0,285.79375,10.375,25.0,1004.375
2015-05-18,3.625,0.225,263.20000000000005,13.75,33.0,1000.0
2015-05-19,5.0,0.1125,273.25,14.25,32.0,1005.875
2015-05-20,9.25,0.0,233.39999999999998,11.0,27.0,1014.625
2015-05-21,9.875,0.2,194.56874999999997,11.625,31.0,1014.5
2015-05-22,9.125,0.0,240.84999999999997,9.375,22.0,1019.875
2015-05-23,9.125,0.125,228.51250000000002,16.75,43.0,1013.125
2015-05-24,7.75,0.0,253.07500000000002,16.0,40.0,1013.75
2015-05-25,11.5,0.0,227.9,10.25,31.0,1015.0
2015-05-26,14.625,0.0375,151.44375,5.875,19.0,1011.625
2015-05-27,11.875,0.2,241.51250000000002,12.0,30.0,1005.875
2015-05-28,10.25,0.5375000000000001,287.9375,11.875,30.0,1007.125
2015-05-29,13.625,0.0,253.3875,4.875,18.0,1010.0
2015-05-30,12.5,0.0,157.625,8.75,21.0,1012.0
2015-05-31,11.25,0.0,225.875,12.5,35.0,1011.25
2015-06-01,12.125,0.0,199.43749999999997,16.25,35.0,1017.125
2015-06-02,13.625,0.175,209.2875,8.125,35.0,1014.0
2015-06-03,14.75,0.05,232.70000000000002,21.5,54.0,1005.125
2015-06-04,9.25,0.0125,261.6375,28.625,58.0,1009.875
2015-06-05,10.375,0.0,274.35,20.25,47.0,1019.5
2015-06-06,12.625,0.0,247.1625,8.5,22.0,1022.5
2015-06-07,12.625,0.0,250.26250000000002,28.875,58.0,1013.125
2015-06-08,10.75,0.0,268.82500000000005,20.25,44.0,1015.75
2015-06-09,10.125,0.025,297.6125,13.875,32.0,1022.5
2015-06-10,10.75,0.0,259.21875,19.0,39.0,1018.5
2015-06-11,10.5,0.0,266.22499999999997,22.125,46.0,1009.875
2015-06-12,11.625,0.0375,248.42499999999998,13.75,29.0,1011.875
2015-06-13,16.125,0.0,237.75625,13.5,32.0,1007.5
2015-06-14,16.125,0.025,210.70624999999998,10.875,26.0,1002.625
2015-06-15,11.375,0.08750000000000001,260.93675,21.375,44.0,1001.875
2015-06-16,9.0,0.0,266.18125,25.75,57.0,1009.5
2015-06-17,8.75,0.0,262.121375,21.625,42.0,1012.875
2015-06-18,11.5,0.0,189.33749999999998,12.125,36.0,1011.75
2015-06-19,15.5,0.0125,155.85,13.625,38.0,1010.25
2015-06-20,16.5,0.0,187.03750000000002,7.75,19.0,1011.25
2015-06-21,16.125,0.0,314.3,8.75,18.0,1010.75
2015-06-22,17.0,0.0125,262.1375,6.75,20.0,1009.5
2015-06-23,15.5,1.4625000000000001,229.675,10.5,26.0,1009.875
2015-06-24,17.0,0.07500000000000001,181.35000000000002,17.875,44.0,1011.0
2015-06-25,15.0,0.0,239.54999999999998,15.0,33.0,1015.375
2015-06-26,13.5,0.0125,170.675,8.5,26.0,1013.25
2015-06-27,13.25,0.05,269.54999999999995,12.5,33.0,1008.75
2015-06-28,14.375,0.0125,269.34999999999997,14.5,33.0,1013.125
2015-06-29,16.375,0.0,283.7,9.125,21.0,1016.625
2015-06-30,17.25,0.0,256.1125,8.375,22.0,1014.875
2015-07-01,16.75,0.075,295.41249999999997,12.625,30.0,1017.0
2015-07-02,15.75,0.0,273.83750000000003,11.5,24.0,1025.375
2015-07-03,20.0,0.0,263.7875,24.75,58.0,1021.5
2015-07-04,20.625,0.0,272.70000000000005,24.875,54.0,1014.25
2015-07-05,16.875,0.0,250.11249999999998,13.75,29.0,1014.75
2015-07-06,13.625,0.0,59.64999999999999,9.75,30.0,1016.25
2015-07-07,11.25,0.6375000000000001,198.725,16.125,40.0,1000.75
2015-07-08,16.625,0.08750000000000001,231.71249999999995,13.625,34.0,999.75
2015-07-09,17.875,0.0,241.375,12.75,28.0,1000.125
2015-07-10,16.0,0.6,201.9875,5.125,18.0,1001.875
2015-07-11,14.125,0.0375,219.16249999999997,11.875,31.0,1003.375
2015-07-12,10.75,0.025,90.2875,14.5,29.0,1005.125
2015-07-13,11.375,0.175,324.52500000000003,9.125,19.0,1005.5
2015-07-14,12.125,0.25,306.5875,9.75,22.0,1006.75
2015-07-15,14.5,0.0,247.46249999999998,11.375,24.0,1007.75
2015-07-16,15.75,0.0,151.525,5.0,14.0,1010.75
2015-07-17,16.0,0.3,207.5,6.25,16.0,1009.75
2015-07-18,17.375,0.0,249.70000000000005,9.625,21.0,1011.5
2015-07-19,15.875,0.325,233.92499999999998,19.0,43.0,1004.25
2015-07-20,15.25,0.07500000000000001,279.2375,10.5,29.0,1000.5
2015-07-21,16.5,0.0,282.725,17.625,41.0,1003.375
2015-07-22,14.625,0.175,221.6375,14.25,43.0,1002.875
2015-07-23,15.875,0.075,245.275,13.375,36.0,1005.625
2015-07-24,15.875,0.1625,254.82500000000002,23.125,49.0,1006.5
2015-07-25,16.75,0.0,225.22499999999997,14.0,39.0,1013.625
2015-07-26,19.125,0.5375000000000001,145.38750000000002,14.5,42.0,1007.75
2015-07-27,17.875,0.25,192.9625,10.0,25.0,1006.5
2015-07-28,16.5,0.0,118.79999999999998,6.125,18.0,1004.0
2015-07-29,16.375,0.65,233.15000000000003,6.75,21.0,1000.0
2015-07-30,15.5,0.05,214.625,11.0,25.0,1001.75
2015-07-31,12.375,0.35,220.81250000000003,15.25,37.0,1002.25
2015-08-01,14.75,0.05,270.125,22.875,48.0,1009.25
2015-08-02,15.75,0.0,257.7625,21.875,45.0,1016.0
2015-08-03,15.125,0.125,254.46250000000003,18.25,39.0,1017.25
2015-08-04,15.875,0.0,271.65000000000003,12.875,31.0,1020.875
2015-08-05,17.0,0.0,176.79999999999998,6.5,20.0,1022.125
2015-08-06,18.75,0.1875,152.85,12.875,28.0,1020.25
2015-08-07,18.875,0.0,270.90000000000003,12.125,28.0,1017.875
2015-08-08,20.625,0.1125,227.47500000000002,12.125,31.0,1018.5
2015-08-09,19.125,0.125,277.025,14.125,30.0,1016.25
2015-08-10,19.375,0.0,126.9875,4.875,18.0,1019.375
2015-08-11,19.5,0.0,118.61250000000001,6.625,21.0,1022.375
2015-08-12,21.0,0.2625,220.93749999999997,7.5,19.0,1018.0
2015-08-13,17.75,0.85,297.4625,15.125,36.0,1014.5
2015-08-14,15.875,0.0125,288.875,18.375,42.0,1018.25
2015-08-15,16.0,0.0125,297.1375,12.375,26.0,1016.375
2015-08-16,12.5,0.0,107.9,14.75,32.0,1021.375
2015-08-17,13.375,0.0,26.325000000000003,11.875,25.0,1025.875
2015-08-18,12.375,0.0,72.75,9.0,25.0,1027.75
2015-08-19,13.75,0.0,247.28750000000002,7.125,16.0,1028.875
2015-08-20,16.875,0.0,296.375,9.0,22.0,1029.25
2015-08-21,17.875,0.0,288.55,10.25,22.0,1029.125
2015-08-22,18.125,0.0,270.725,6.5,19.0,1026.25
2015-08-23,17.5,0.0,60.275,9.25,24.0,1026.125
2015-08-24,17.0,0.0,177.275,8.0,20.0,1025.0
2015-08-25,17.25,0.0,188.6375,6.125,17.0,1018.75
2015-08-26,17.875,0.1875,193.50000000000003,12.375,33.0,1012.0
2015-08-27,17.25,0.1125,262.11249999999995,13.25,33.0,1013.75
2015-08-28,15.5,0.6499999999999999,186.46249999999998,15.625,35.0,1008.875
2015-08-29,15.5,0.0,270.53749999999997,21.0,47.0,1009.625
2015-08-30,15.625,0.0,279.75,14.75,32.0,1015.125
2015-08-31,14.625,0.0,294.0637499999999,10.125,21.0,1016.75
2015-09-01,13.875,0.0,184.480625,11.25,20.0,1016.0
2015-09-02,14.125,0.0,73.9465,10.25,25.0,1012.875
2015-09-03,11.75,0.075,88.38749999999999,10.25,24.0,1014.375
2015-09-04,13.25,0.0,145.081625,4.5,13.0,1012.125
2015-09-05,12.5,0.45,196.86450000000002,10.875,21.0,1016.75
2015-09-06,12.75,0.0,182.41875,11.375,23.0,1014.75
2015-09-07,13.5,0.1,175.34342500000002,9.0,21.0,1002.375
2015-09-08,10.125,0.0125,345.17499999999995,16.5,34.0,1008.125
2015-09-09,10.875,0.0,342.6625,11.5,27.0,1021.5
2015-09-10,13.125,0.0,230.0875,8.25,19.0,1028.375
2015-09-11,13.375,0.0,71.75,7.375,19.0,1035.75
2015-09-12,13.875,0.0,189.17499999999998,4.25,12.0,1035.875
2015-09-13,12.625,0.0,210.16250000000002,6.75,20.0,1031.5
2015-09-14,11.5,0.0,159.22500000000002,10.25,23.0,1028.125
2015-09-15,12.0,0.0,136.075,10.625,26.0,1021.625
2015-09-16,11.75,0.0125,147.916875,10.375,19.0,1016.5
2015-09-17,12.0,0.037500000000000006,203.53625000000002,11.625,26.0,1014.375
2015-09-18,12.875,0.0375,209.68374999999997,14.125,33.0,1014.5
2015-09-19,11.5,0.0,195.41875000000002,20.125,39.0,1013.375
2015-09-20,11.875,0.025,171.7375,13.625,32.0,1015.75
2015-09-21,10.625,0.125,102.80000000000001,13.625,30.0,1008.625
2015-09-22,10.5,0.0625,209.86875,18.375,40.0,1011.0
2015-09-23,10.5,0.0,168.14999999999998,11.0,24.0,1019.625
2015-09-24,13.75,0.0,162.4125,10.25,26.0,1019.25
2015-09-25,14.25,0.037500000000000006,210.425,6.375,19.0,1017.5
2015-09-26,11.375,0.5750000000000001,208.7,9.25,22.0,1015.25
2015-09-27,10.0,0.0,303.175,8.5,21.0,1019.125
2015-09-28,7.625,0.05,347.15000000000003,13.375,29.0,1024.0
2015-09-29,7.0,0.0,280.35,14.375,33.0,1033.375
2015-09-30,7.0,0.0,245.475,19.375,40.0,1027.75
2015-10-01,8.25,0.1375,266.65,20.875,46.0,1014.875
2015-10-02,9.5,0.13749999999999998,261.55,25.625,67.0,1002.0
2015-10-03,6.875,0.0,285.0375,22.5,68.0,1012.125
2015-10-04,7.5,0.0,217.6375,13.25,30.0,1013.875
2015-10-05,5.625,0.0,297.5,14.625,26.0,1014.875
2015-10-06,0.75,0.0625,225.20625,17.25,29.0,1024.875
2015-10-07,0.0,0.05,259.47499999999997,14.375,27.0,1028.625
2015-10-08,-0.875,0.037500000000000006,302.7625,17.125,33.0,1027.375
2015-10-09,-1.625,0.037500000000000006,259.6625,21.125,42.0,1023.75
2015-10-10,-0.625,0.0,337.4875,17.625,33.0,1022.375
2015-10-11,0.875,0.0,313.375,13.125,25.0,1025.75
2015-10-12,2.625,0.0,312.65000000000003,8.625,23.0,1028.5
2015-10-13,3.0,0.0,260.1875,9.5,22.0,1029.125
2015-10-14,3.375,0.0,275.7875,11.75,29.0,1028.0
2015-10-15,4.0,0.0,264.325,11.625,28.0,1031.75
2015-10-16,3.0,0.0,242.4625,15.0,29.0,1029.5
2015-10-17,1.875,0.0,251.46249999999998,14.0,31.0,1022.25
2015-10-18,4.625,0.0,218.77499999999998,9.5,21.0,1016.25
2015-10-19,2.375,0.0,71.05,10.875,23.0,1023.25
2015-10-20,-1.5,0.0,153.4,9.25,21.0,1026.75
2015-10-21,-2.75,0.0,173.51250000000002,13.625,29.0,1020.75
2015-10-22,-2.375,0.0,194.25,21.375,38.0,1010.875
2015-10-23,-0.75,0.27499999999999997,184.926625,21.125,40.0,1003.125
2015-10-24,2.125,0.025,189.514375,14.375,24.0,1016.875
2015-10-25,3.125,0.0,196.8785,12.375,23.0,1014.375
2015-10-26,3.375,0.09999999999999999,259.4875,11.125,34.0,1008.25
2015-10-27,-0.625,0.0875,302.9625,21.25,45.0,1013.75
2015-10-28,-3.0,0.0,313.9875,14.0,35.0,1026.125
2015-10-29,-0.75,0.0,259.75,14.25,29.0,1026.0
2015-10-30,0.75,0.0,165.08749999999998,6.625,19.0,1034.875
2015-10-31,-2.0,0.0,233.53749999999997,16.125,37.0,1035.5
2015-11-01,3.25,0.0,252.16250000000002,20.875,44.0,1019.0
2015-11-02,3.875,0.0375,265.79375000000005,23.375,48.0,1011.5
2015-11-03,5.0,0.0,280.22499999999997,17.875,42.0,1012.75
2015-11-04,4.25,0.0,272.4625,19.125,36.0,1010.75
2015-11-05,1.5,0.0,303.625,11.375,29.0,1021.25
2015-11-06,0.0,0.0,227.61249999999998,8.25,20.0,1026.25
2015-11-07,-1.0,0.0,211.775,13.375,27.0,1021.25
2015-11-08,0.25,0.125,142.73749999999998,12.25,26.0,1009.25
2015-11-09,1.875,0.05,190.025,7.125,23.0,1007.625
2015-11-10,1.875,0.15000000000000002,140.025,10.5,25.0,993.5
2015-11-11,2.625,0.0625,283.11249999999995,4.5,11.0,997.0
2015-11-12,1.5,0.0375,212.25000000000003,7.5,20.0,1005.625
2015-11-13,-0.375,0.0,264.5375,9.625,26.0,1015.5
2015-11-14,-1.875,0.1875,152.4,22.875,42.0,1005.875
2015-11-15,-3.625,0.2625,142.125,17.5,30.0,1001.875
2015-11-16,-4.75,0.0,142.6375,11.875,23.0,1011.0
2015-11-17,-3.75,0.1125,158.65,19.875,36.0,1007.125
2015-11-18,-1.25,0.25,145.61249999999998,12.125,30.0,996.125
2015-11-19,-0.5,0.48750000000000004,188.675,13.125,28.0,993.25
2015-11-20,-0.25,0.1,115.62500000000001,13.0,26.0,989.5
2015-11-21,-1.125,0.17500000000000004,197.64999999999998,14.75,39.0,985.875
2015-11-22,-3.5,0.125,258.4375,19.25,49.0,996.75
2015-11-23,-3.125,0.0,269.35,9.375,21.0,1010.5
2015-11-24,-6.125,0.0,201.85000000000002,13.25,26.0,1014.625
2015-11-25,-5.25,0.037500000000000006,205.27499999999998,18.875,31.0,1012.375
2015-11-26,-8.125,0.0,207.5875,20.125,38.0,1013.5
2015-11-27,-2.375,0.025,231.475,29.375,54.0,1004.75
2015-11-28,-3.25,0.0,216.72500000000002,25.25,49.0,1005.5
2015-11-29,-4.125,0.037500000000000006,194.7875,18.25,40.0,1002.5
2015-11-30,-4.5,0.0,173.025,20.875,37.0,992.5
2015-12-01,-2.75,0.0625,221.8625,15.75,28.0,988.25
2015-12-02,-1.625,0.0625,290.0625,10.375,22.0,1004.5
2015-12-03,-4.0,0.1125,201.870125,19.0,42.0,1015.875
2015-12-04,-2.5,0.175,193.89287500000003,20.0,52.0,1011.125
2015-12-05,-1.375,0.22499999999999998,243.36250000000004,29.5,66.0,996.875
2015-12-06,3.25,0.41250000000000003,242.0625,32.5,62.0,988.625
2015-12-07,-0.875,0.4125,286.3375,31.375,68.0,996.25
2015-12-08,-3.625,0.0,291.25,22.0,52.0,1023.625
2015-12-09,-1.625,0.025,232.23749999999998,22.25,46.0,1018.25
2015-12-10,0.125,0.037500000000000006,246.06250000000006,28.75,55.0,1011.625
2015-12-11,1.0,0.05,233.47499999999997,24.0,54.0,1005.125
2015-12-12,-0.25,0.0,224.40000000000003,10.625,29.0,1001.25
2015-12-13,-2.375,0.0,188.1375,9.375,18.0,1006.75
2015-12-14,-1.125,0.0125,202.04999999999998,5.5,15.0,1013.75
2015-12-15,-4.75,0.0,284.6625,14.875,37.0,1018.5
2015-12-16,-5.125,0.15,293.4375,17.875,50.0,1016.375
2015-12-17,-6.75,0.0625,223.89999999999998,9.875,25.0,1017.875
2015-12-18,-8.375,0.25,194.73999999999998,15.375,33.0,1016.875
2015-12-19,-6.375,0.05,173.64124999999996,18.875,37.0,1017.5
2015-12-20,-5.375,0.0875,172.605,18.125,41.0,1015.625
2015-12-21,2.375,0.0,254.15,31.125,61.0,997.5
2015-12-22,1.125,0.0,257.8125,23.375,48.0,995.75
2015-12-23,-0.125,0.16250000000000003,251.1875,21.375,44.0,996.125
2015-12-24,-1.25,0.0,279.625,18.125,44.0,1008.25
2015-12-25,-0.75,0.1,219.25,20.25,43.0,1006.75
2015-12-26,-4.25,0.11250000000000002,272.0875,29.625,58.0,998.25
2015-12-27,-8.375,0.0,309.825,22.375,50.0,1015.75
2015-12-28,-8.125,0.0,227.35737500000002,14.25,25.0,1018.5
2015-12-29,-8.25,0.025,293.6785,10.75,23.0,1034.25
2015-12-30,-9.0,0.0,264.53749999999997,10.625,24.0,1041.875
2015-12-31,-8.75,0.0,160.6875,8.75,19.0,1039.875
2016-01-01,-16.75,0.0,111.46249999999999,14.0,26.0,1042.375
2016-01-02,-16.125,0.0,183.05,9.625,26.0,1044.25
2016-01-03,-15.625,0.15,148.54999999999998,17.0,36.0,1021.875
2016-01-04,-16.25,0.0,175.1825,13.25,23.0,1010.75
2016-01-05,-20.875,0.0,121.33887500000002,9.375,21.0,1009.125
2016-01-06,-21.25,0.0,189.0125,4.75,11.0,1013.25
2016-01-07,-22.375,0.0,300.625,4.625,13.0,1012.25
2016-01-08,-25.25,0.0,211.61249999999998,6.875,15.0,1014.625
2016-01-09,-25.5,0.0,110.5,8.0,17.0,1015.625
2016-01-10,-23.25,0.0,145.925,6.25,16.0,1018.375
2016-01-11,-23.625,0.0,120.39999999999999,16.125,37.0,1016.0
2016-01-12,-18.125,0.3375,93.93749999999999,25.0,46.0,998.5
2016-01-13,-15.375,0.225,163.175,11.875,34.0,986.75
2016-01-14,-20.75,0.025,305.79999999999995,9.5,19.0,995.125
2016-01-15,-20.25,0.025,252.56250000000006,8.5,19.0,1005.375
2016-01-16,-18.75,0.0,92.33749999999999,3.625,14.0,1012.375
2016-01-17,-17.75,0.025,231.9,9.125,27.0,1008.125
2016-01-18,-20.75,0.0125,162.9625,9.5,27.0,1009.5
2016-01-19,-10.375,0.025,197.9,8.375,18.0,1009.375
2016-01-20,-12.625,0.0,117.48750000000001,5.75,14.0,1011.25
2016-01-21,-14.5,0.0125,222.28750000000002,5.25,14.0,1017.875
2016-01-22,-21.25,0.0,329.0875,5.625,14.0,1028.125
2016-01-23,-20.75,0.0,252.7875,7.125,19.0,1030.125
2016-01-24,-15.375,0.0,218.125,9.75,20.0,1022.625
2016-01-25,-12.875,0.0,188.34999999999997,7.0,16.0,1016.875
2016-01-26,-7.625,0.33749999999999997,202.6625,18.125,44.0,1008.625
2016-01-27,-3.5,0.1875,221.53750000000002,13.875,29.0,997.625
2016-01-28,-2.875,0.2,212.1125,16.5,39.0,987.5
2016-01-29,-6.25,0.1125,266.45000000000005,24.625,59.0,995.0
2016-01-30,-3.25,0.1375,223.3625,24.125,51.0,992.125
2016-01-31,-3.0,0.125,236.6875,14.125,37.0,986.875
2016-02-01,-4.875,0.0,239.8,13.0,27.0,994.125
2016-02-02,-5.125,0.3,213.78750000000002,23.75,48.0,982.375
2016-02-03,-4.125,0.1,189.95,10.125,35.0,983.875
2016-02-04,-7.0,0.0,242.86249999999998,13.625,28.0,995.5
2016-02-05,-7.5,0.0625,272.20000000000005,16.375,30.0,999.875
2016-02-06,-11.125,0.0,230.86250000000004,12.125,32.0,1015.0
2016-02-07,-3.875,0.1125,204.2375,15.375,33.0,1008.875
2016-02-08,-3.75,0.037500000000000006,193.625,17.625,34.0,1003.5
2016-02-09,-2.25,0.025,177.425,20.375,42.0,997.5
2016-02-10,-2.0,0.0875,177.125,21.375,46.0,999.5
2016-02-11,-2.75,0.0625,155.79999999999998,22.375,44.0,1001.375
2016-02-12,-3.875,0.037500000000000006,157.325,20.5,40.0,1000.75
2016-02-13,-2.75,0.0,165.5875,18.0,32.0,1009.625
2016-02-14,-4.5,0.0,129.35,18.125,36.0,1007.625
2016-02-15,-4.125,0.275,212.8125,9.625,22.0,1007.5
2016-02-16,-9.125,0.0,287.3125,13.25,34.0,1021.75
2016-02-17,-9.0,0.0,256.35,13.0,28.0,1031.75
2016-02-18,-8.125,0.0,185.23749999999998,13.75,32.0,1030.375
2016-02-19,-5.5,0.23750000000000002,167.825,14.25,32.0,1022.25
2016-02-20,-7.125,0.125,166.0875,19.75,36.0,1018.125
2016-02-21,-8.0,0.0,150.675,21.25,39.0,1006.125
2016-02-22,-7.375,0.175,160.1375,13.125,34.0,988.125
2016-02-23,-6.125,0.15,259.525,14.375,33.0,990.5
2016-02-24,-6.25,0.0125,215.5125,13.875,26.0,999.375
2016-02-25,-5.0,0.0,207.8125,12.0,23.0,1001.625
2016-02-26,-6.25,0.05,197.73749999999998,16.25,37.0,1002.125
2016-02-27,-9.625,0.05,243.025,18.375,40.0,1006.625
2016-02-28,-5.5,0.037500000000000006,227.06250000000003,18.0,37.0,1015.75
2016-02-29,-8.375,0.025,289.5125,8.0,18.0,1025.375
2016-03-01,-9.25,0.0,178.0625,7.75,25.0,1027.25
2016-03-02,-12.875,0.0,63.112500000000004,16.0,34.0,1009.875
2016-03-03,-6.375,0.0,48.7625,7.375,21.0,1011.625
2016-03-04,-4.75,0.0,76.09375,10.375,22.0,1016.0
2016-03-05,-3.375,0.0875,85.1875,11.875,22.0,1011.0
2016-03-06,-3.0,0.07500000000000001,114.67500000000001,8.625,19.0,1010.125
2016-03-07,-3.5,0.0625,147.6,12.625,26.0,1012.625
2016-03-08,-2.375,0.4,139.82500000000002,12.625,27.0,1014.0
